tweet_id,label
'324620224089423872',1
'954516469865381889',0
'224580608339349504',1
'254647775931822080',1
'955924367963312128',0
'310043649582977024',1
'955863123508023296',0
'954595463533092864',0
'949907903514923008',0
'351409813235843074',1
'279088274763550721',1
'953931497555316736',0
'317971874799837184',0
'285514254642184193',1
'948633468153614337',0
'215203414035021824',1
'949851198219268096',1
'235004272813670401',1
'948677240430190594',0
'200700342168588289',1
'953740109819473920',0
'948582673915801600',0
'953988567386218497',0
'953914017592037376',0
'955342112186404864',0
'345871614535168000',1
'955906794542583808',0
'283040885468430337',1
'955901414890508296',0
'943885586900930561',0
'145637271377420289',1
'227996608111976448',1
'953983770062966784',1
'294955456164663296',1
'316557873725440000',1
'201818444105134080',1
'951579285927747584',0
'953921816707334144',0
'346584977485463552',1
'281790710863257602',1
'955878830815830022',0
'952870680193851392',0
'310801117665701888',1
'955905060537585669',0
'951605655823101952',0
'955896671019286528',0
'319579184961814528',1
'955098053366697984',0
'953976910307979264',0
'319884839815897088',1
'953727842134712321',0
'955865632364552192',1
'953976236212215808',0
'369732855020408833',1
'365047238482853888',1
'207532311032512512',1
'955278295674839040',0
'955127117724884992',0
'214662300773265408',1
'953924470581809152',0
'356161907411005440',1
'955891198903775232',0
'953882377985708032',0
'359675237975068674',1
'955121246567624704',0
'952813856346267648',0
'954448509889122306',0
'324640242852315136',1
'955861163090333696',0
'955969449227583488',0
'364507105728139264',0
'953904988312481793',0
'955874822751506432',0
'955429885408882688',0
'370853199067897856',1
'955809168199266304',0
'369424266678124544',1
'369574933409443840',1
'296047190097408001',1
'943817483609362438',1
'956101485523341312',0
'956036947243388928',0
'954869113129709569',1
'954461853522038786',0
'332955354944122881',1
'954435985206661120',0
'954388684085833728',0
'955123915038347264',0
'244154257643827201',1
'319692274680336384',1
'276055689191890944',0
'955861097810194432',0
'346971590367535104',1
'208877379769208832',1
'320264284296859648',1
'953986168114286592',0
'955884983805267969',0
'214030482445303809',1
'953607081663361024',0
'953975072343064576',1
'352886872059559937',1
'303506508111564800',1
'955857674255572992',0
'318007413431230464',1
'953933736042622976',0
'175328808096907265',1
'346167925071302656',1
'951662163080380418',0
'953984162352025601',1
'331774892603224064',1
'274538346099900417',0
'951802663255134208',1
'280294285834874880',1
'956098095007391744',0
'344220517139619841',1
'952227607545827328',0
'955929519847862274',0
'954411131933687809',0
'303178405015339009',1
'953735216065056768',1
'366721004216655872',1
'326857844714532865',1
'955898371084079104',1
'353647192487112704',1
'352021249188302848',1
'955383805468135424',0
'954338210724925440',0
'186713574960414720',1
'297070648310771712',1
'116226691562610689',0
'368383405148626944',0
'274584100646580224',1
'953797141033639946',1
'265799520498094081',1
'953597348185300992',0
'348177897128869888',1
'345980685338693632',1
'209208990243106816',1
'955917460942872577',0
'953984211773468673',0
'953922427842539520',0
'953982712347537410',0
'310035899608096769',1
'954798937227055105',0
'953937555564781568',0
'337099755329052672',1
'345968126661369856',1
'176467170585354240',1
'342988535038615554',1
'202544770252419072',1
'367378262248669184',1
'369366830097248256',1
'953978366968942592',0
'955998017026437122',1
'310700991806861312',0
'955903440030400512',0
'952822852721500160',0
'268887496534929408',1
'953355851179446273',0
'953978265034809345',0
'953746512412102657',0
'277570358217953280',0
'200029918812315650',0
'352522849979867138',1
'296616789725544448',1
'954528964592242688',0
'956102970822873088',0
'305810067817639936',1
'947563518982836226',1
'184017600823574531',1
'956019083547500551',0
'272116161372631041',0
'956010206076469250',0
'955465203784839169',0
'358076318497243138',0
'373536650691096576',0
'350005712715390977',1
'950419115176615938',0
'106519915757965312',0
'954370866091094018',0
'953344165580017665',0
'225966951489470465',1
'174675474490998785',1
'205997130664521729',1
'352525797065629696',1
'954630028968546304',0
'370326324856225792',1
'952820495279443969',1
'955789099776008193',1
'224152888157548544',0
'231055478401150977',1
'352211955458654208',1
'375240662662516736',1
'955869340691238918',0
'955929343955529729',0
'199254331604733952',1
'317121972154810368',1
'953811804513169409',1
'955374545153724416',0
'952267788831387650',0
'335483616429752321',1
'186713286149017600',1
'953680155179876352',1
'306953465173798912',1
'955993520963313664',0
'364408368846622720',0
'954886395901939712',0
'209396982735839232',1
'954495011269292032',0
'352082357467090947',1
'297125112027701248',1
'955719611210747904',1
'954274732211359744',0
'148160756700024833',1
'955912962988011533',0
'314026186323939329',1
'953913885832237058',0
'952829118864904198',0
'953447396171829248',0
'284748794912968704',0
'342201969307443200',1
'953971531906011136',0
'318746907629461505',1
'270583716676509696',1
'264469920065130496',1
'955121352398159872',0
'953352841850220544',1
'955517553186693120',0
'168038638054154243',1
'955907221321404416',0
'953943420132872193',1
'956036176678440960',0
'286397301696634880',1
'177416636138143744',0
'954259303606706177',0
'955420028941332481',0
'953979473560555520',0
'953984543689715712',0
'274310369101631488',1
'206505308158308352',1
'215414283641692160',1
'948439379873288193',1
'956049416619790336',1
'319631928670167041',0
'274638834535366656',1
'952972947949539328',0
'294956320761729025',1
'335054309878296576',0
'944206526549553152',0
'266868079496146944',1
'954677758545850368',0
'373926622594088960',1
'288765489293975554',0
'955408080149368832',0
'314337692693430273',1
'951515081740902400',0
'955863087256625152',0
'956034438625931264',0
'955907453316685830',0
'267238987377278977',1
'954251979970306048',0
'209101524230615042',1
'324652867803815937',0
'319725163862179840',1
'307845403192201216',1
'953972322662313985',0
'953916051112243200',1
'954525832801865729',0
'351428023737790464',1
'343588581471813632',1
'351667314791424000',1
'185406579833712640',1
'948864397933514752',0
'954447138989092864',0
'955326546637619200',0
'948549892783386626',1
'137474619488731136',1
'345624525389590528',1
'336102115992809473',1
'251250365759094784',1
'953973874760273920',0
'955871647797514241',0
'955570545956880384',1
'187849919837634560',1
'953995927752249344',1
'351407703182151680',1
'951493865386758144',0
'955407632289984514',0
'953917477452468224',0
'955918467999420417',1
'955399816821043203',0
'949612626337845248',0
'346716976036605953',1
'305824903557431296',1
'955908212234047489',0
'336811171145461761',1
'277147364697972736',1
'953841804004200449',0
'941050342824955906',0
'352805804312764417',1
'953991568981151744',0
'953972253099810816',1
'953457624384667648',1
'269672637029036032',1
'374840037604876288',1
'318340629031694337',1
'341686592395698176',1
'223929674848407552',0
'945767428331638784',1
'943105940584370176',1
'955907643515826176',1
'369161155903647744',1
'222020490687029248',1
'955408110612566016',0
'948493073717301248',1
'955035582945689603',0
'955407535380553728',0
'215105440378396675',1
'943654971093979136',0
'353208879515054081',1
'212586077704302592',1
'291154199679483904',1
'225625732154523648',0
'953946506926673920',0
'186738136917880833',1
'145476094752063488',0
'953945079869194240',0
'316344581606223873',1
'349995335139065856',1
'320239640646926336',1
'274682477631643649',1
'953979301522825216',0
'953987351902027776',0
'948450900275859456',1
'953952140476780545',0
'954654221063815168',0
'239767813865234433',1
'215213852118364160',1
'952224286135242753',0
'348167875632185345',0
'953870907109408768',1
'955639216477794305',0
'953991514081906689',0
'955889840947585025',0
'350037803029118978',1
'955909484450406400',0
'369480319759417344',0
'953797058066108416',0
'955984014409715713',0
'955796849734160385',0
'953655654153154561',0
'177537775950774273',1
'953972099617521664',0
'336120323231588352',1
'953928732607156224',0
'362124587099635712',1
'955921626385678336',0
'307810850847223808',1
'370622598540840960',1
'955409968269848576',0
'243281837894557697',1
'352172694541836288',1
'346003626684186624',1
'328761736226299904',1
'247854821690994689',1
'940876150624210944',0
'955468157514338304',0
'950189248124211201',0
'291877045707894784',1
'371140960077766656',0
'286573575941550080',1
'953760122274279430',0
'953978838526189568',0
'956066696980324352',0
'953711749487833088',0
'346648817963245570',1
'368006727679369216',1
'314160234006446081',1
'215165267679002624',1
'955409002518732800',0
'953969037096177664',0
'318313496888619011',1
'953780891138043907',0
'953983027419516928',0
'953993063768174593',1
'955412415818199040',0
'953970800499085313',0
'245786695033831424',1
'955796617831075840',0
'106095182151303168',1
'200294540819705856',0
'371013716462284800',0
'254380727746048000',1
'358465811196821504',0
'954713820479373318',0
'376271337267793920',0
'260452331383037952',1
'948503291536683008',1
'291592242001494016',1
'955412079904739329',0
'363327740906188801',1
'284747237056204800',0
'188947341481484288',1
'948440330147418112',1
'955823689093677057',0
'953931002660888576',0
'180755908647862272',1
'319221038875566080',1
'953995902594764801',0
'939452487806877696',1
'350051408600502272',1
'349984402564055041',1
'952271590561021953',0
'364454186785587201',1
'952641761226223616',0
'350398684502048769',1
'341676714377744384',1
'953760300087627779',0
'368245389037539329',1
'943224419526131712',0
'951883317984546816',0
'948456409536057345',1
'305260871586824193',1
'954307670906949632',0
'955349736051167233',0
'950983498252341248',1
'953986968970514432',0
'955987260918333442',0
'955411379992875008',0
'955599466458951680',0
'206886345749180416',1
'359050275731935232',1
'954868671964483586',0
'955880622991593473',0
'953975520575803393',0
'953978722272600064',0
'361581021071802369',0
'319675126532673537',1
'953979942114615297',0
'953941783783858176',0
'334720696989147138',1
'352187839477329920',1
'953906186381819905',1
'955412342946312192',1
'953854009902796800',0
'955915012878618625',0
'347003644371169281',1
'955921714365501440',1
'955528293889052672',0
'301127065736986627',1
'261807981371465728',1
'373896614189883392',1
'955889575691419649',0
'953242314675191810',0
'299164836439420930',0
'374537568047493120',1
'277265838652928002',1
'349992661681311744',1
'214657864000741376',1
'953968477613821953',0
'955892084115951617',0
'349982027631702017',1
'955119517981724672',0
'282988161146159104',1
'164301645205876737',1
'250046671038316544',1
'955889721049321472',0
'950463053665112065',0
'954052147250737152',0
'953999152022769664',0
'235076708259225601',1
'954338427813720064',0
'954762581536845825',0
'273479248080142337',1
'952071855791312896',0
'237317753848094720',1
'203209949017407488',1
'955891272572694528',1
'292202294919958528',1
'350886742796148736',1
'954702727627538432',0
'352767060411031553',1
'955878040843816960',0
'954950253635129344',0
'953913405315874816',0
'287333058166788096',0
'306131962307960833',1
'943537328861179904',0
'954639340679909376',1
'273353756689694722',1
'193139098481991680',1
'953995347889713154',0
'953201214220587008',0
'334556026571460608',1
'953981964620566528',0
'182172749593198593',1
'953975789762080769',0
'199209323451252737',1
'341797972893392896',1
'952625473959419904',0
'956023218934026241',0
'954765317200162817',0
'149423426174586880',1
'369478989007437824',1
'341607204165664769',1
'372649043383435264',0
'228620659490684928',1
'169339625314320385',1
'188654560426987520',1
'954332665024516096',0
'953985347293196288',0
'358076885420351488',0
'355880367414198273',1
'953943466186244097',0
'367452461155368961',0
'313397209708236800',1
'292218124466524160',1
'955346358457774080',0
'314052174843875328',1
'953992916694859777',0
'353610851556659200',1
'951559235380359168',0
'954113745856245761',0
'291887550245777408',1
'955873725559332864',0
'945984055811723265',0
'953995248082014208',1
'953952868662480896',0
'215821597372723201',1
'953974001965125632',0
'275708924857053184',1
'267243524980867072',0
'955930792982704131',0
'955409357100994560',0
'955894733158707200',0
'955439921950543872',0
'272742410147229696',1
'129241041927815168',1
'339366285911674880',1
'310129510098038785',1
'954252407239737344',0
'953335322372427778',0
'273489096679251968',1
'275302570673729536',0
'299603135733846017',1
'238707761091850240',1
'350004497319337984',1
'251091621469364224',1
'359665723754299392',1
'955908715059777536',0
'344906190922330112',1
'955404269150195715',0
'209311744517095424',1
'318375467512131586',1
'318702850186280960',1
'953989624631832576',0
'205315140990668802',1
'952986674513920000',0
'946355083033432069',0
'948719553655332867',0
'952300799010508800',0
'955732135201173504',0
'953784881099788289',0
'955880291586932736',1
'274219527485657088',1
'347784587302281216',1
'955873807943774210',0
'955335985398771712',0
'255787831690145794',0
'498368492912279552',1
'955384595779915776',0
'332017861579132928',1
'239433840903458816',1
'955347424813502464',1
'178080282396725249',1
'305866427280285696',1
'953936256521723904',0
'955411133107666944',0
'953998315066150912',0
'232523822308409344',1
'295110123800649729',1
'956055017328398337',0
'952061468312326145',0
'278630967705477120',1
'306898921664430080',1
'953926707530092544',0
'954463954339815425',0
'265692160735727616',1
'322101344267816962',0
'953850433302343685',0
'234000644040699904',0
'955412264844107776',0
'207113165408976896',1
'274588500219801601',1
'214837224250941441',1
'214385455481880576',0
'955913498713841664',0
'954096384113815552',0
'955903026870542336',0
'343016014868516865',0
'953975652226564096',0
'305802093502025728',1
'265219947083481089',1
'949934173799833600',0
'954679628567859200',0
'953251043491459072',0
'338665490534768640',1
'334407532502188032',1
'953451515049598976',1
'953894117410471936',0
'374133533691756544',1
'324578515196469249',1
'359074757355896832',1
'953859195111198720',0
'953924528656343040',0
'123780414853742592',1
'953937529555836928',0
'953987797752434689',0
'235079514626076673',1
'951196966914002944',0
'458222464011894784',1
'360956225304797184',1
'951576229739745281',0
'953974112686346240',0
'316849539673907200',1
'955981300351078400',0
'351439104581447680',1
'955875268685651971',0
'955878616763691013',0
'245786326656483328',1
'164259630292275201',1
'274497708373458944',1
'306497942150344704',1
'955551798546386945',0
'955925678049947650',0
'207285246494916608',1
'228654471889178624',1
'955610494186020870',0
'365599474350964737',0
'211581753838678016',1
'955047433045729281',0
'340528234594709504',1
'373592096495513600',1
'342669260704849921',1
'201818198516051968',1
'955343741711212544',0
'364383631839469568',0
'950466837052977153',0
'218824570306707456',1
'954495961165901826',0
'955924343128838144',0
'953897826626531328',0
'210084041779716096',0
'339364495711420418',1
'278543168587329536',1
'328544835814428673',1
'332573088468303873',1
'257124556010049536',1
'955414180345114625',0
'353085692571697152',1
'953178366185754624',1
'316305290649821185',1
'951535451768225792',0
'221037685136031744',1
'337648976251736064',1
'374688777777975297',0
'195263150982053888',1
'955477185091039233',0
'952325636579786752',0
'949948434525679616',0
'316566205110575104',1
'955929628820033537',0
'953972322075074561',0
'955877396409827328',0
'955879738081513473',0
'301434606530465792',1
'953745415995908097',0
'365343864095125504',1
'952268230252486657',0
'345984839511572480',1
'953651670621343744',0
'201819360489254912',1
'294964135567966208',1
'955414854956929024',0
'349990649208111104',1
'311479372236324865',0
'166153601037766656',1
'346343072575143937',1
'282187126777462784',1
'231170694606647296',1
'369408576558616576',1
'277371778534350848',1
'311094751602552832',1
'310875170510356481',1
'955922815974297607',0
'225715212337164289',1
'264978700649504768',1
'954698020272062464',0
'954338629106720768',0
'954091918950064128',0
'299264033490608129',1
'953817172312281089',0
'953983279002259456',0
'292659763374874624',1
'359304892931768320',1
'953563563536404481',0
'276699014651588608',1
'292202294919958528',1
'955407025638387712',0
'305032197218369536',1
'333499789444513792',1
'954602726423519232',0
'953928702206922752',0
'277506737186152449',1
'955783469489119232',0
'316568141759123456',1
'954864503212199945',1
'360646700911693826',1
'258377024471707649',0
'953154876678254592',0
'296386918994804736',1
'377043571133931520',0
'954032483095498752',0
'955927058311532545',1
'953987889595080704',0
'341640041694654464',1
'945736614042578945',1
'434434555689185281',1
'373108504737120256',0
'338086171869605888',1
'235277377431805952',1
'208841024641056768',1
'339519277898035201',1
'135030287133454336',1
'208837733202935808',1
'283144007457054721',1
'953680531690086400',0
'311481460320243712',1
'955933597999026178',1
'953889765199437824',0
'351186731518795776',1
'955661973768867840',0
'340701320161943554',1
'954330819312717824',0
'948440095920619521',1
'218557521353383936',0
'325720248974188547',1
'314756600873230336',0
'272525128406007808',1
'363779595348090880',1
'295647788602101760',1
'193017159029501952',1
'235014474539622401',1
'955789427326013441',0
'955461625171075073',1
'283676031540396032',0
'956097692769251328',0
'955792227179155457',0
'955878728357371904',0
'953974137818673158',0
'953418328223207424',0
'316735969632071680',1
'321320066484412416',0
'955586899204280321',0
'352512991821959168',1
'218087674563661824',1
'290409667090345984',1
'952966925759471616',0
'295741114890199041',1
'955593450644279297',0
'955377649236566016',0
'298531960555450368',1
'955336523951624192',0
'314357133225369600',1
'948292774562091008',0
'953974812728348673',1
'349235933025009665',1
'952258715255803904',0
'954375726731493376',0
'953767172068831234',0
'376043012553703424',1
'350345730533228545',1
'322085724235132928',1
'326444874796789760',1
'955746763834609664',0
'948349367555186688',1
'318756714017071104',1
'251989961258172416',1
'955869685718880262',0
'955790540397740033',0
'277496520234905600',1
'370594789752049664',0
'955421059955773440',0
'953916684959698944',1
'955238167229140993',0
'952657057374752770',1
'234597707644297217',1
'955910572389871616',0
'352087706270056449',1
'322992682374930433',1
'208865977121771520',1
'360386366208610306',1
'364474198158483456',1
'350010608025993217',1
'955814402791493632',1
'315086982663520256',1
'955911617673416704',1
'953417001485168641',0
'274231557877792768',1
'274254385125666816',0
'204698733609365505',1
'308289652647944192',1
'953907311952539649',0
'951537976345022465',0
'956063472059604994',0
'955924748369825792',0
'359329517707337728',1
'953794066143039488',0
'953971573853184000',0
'246541152457736192',1
'954530017396051968',0
'246620824201752576',1
'257118496029286400',1
'261859716571992064',1
'370267651198976000',1
'949234560121876481',0
'352087706270056449',1
'247140636682252288',1
'308349092612943873',1
'234677684322586625',1
'276785848450678784',1
'952844982297165825',0
'953986599368437761',1
'953982916513681408',0
'187830261822668801',0
'953991182971031555',0
'953625613545459712',0
'365081793814208512',1
'954434208809865216',0
'217700082840109056',1
'280865584072249344',1
'184427719667359744',1
'363798045508378624',1
'955906418841923584',0
'370345377654132736',0
'244156996155215872',1
'951755505088811008',0
'955417191494705153',0
'949817476010954753',0
'302530732704804865',0
'365585563899797507',1
'358080756930707456',0
'955314979292565504',0
'955899392359391233',0
'360514865221206017',1
'244756233104527360',1
'955423864615522305',0
'370441504067551233',0
'323456588604133377',1
'949286310497472515',1
'208840833233977344',0
'224129828457156608',0
'214542156566769664',1
'953993677747163136',0
'353644077151027200',1
'231095383152013312',1
'323745947312078848',1
'954819878606827520',0
'953210032266596352',1
'119787200102670336',1
'342283726484541440',1
'955758326008213504',0
'955031515284557824',0
'367800553478180864',0
'296613984256290817',1
'352087706270056449',0
'352183838040002560',1
'364134415070273537',0
'953977804374323200',1
'346741198427402241',1
'270551513749934080',1
'949343629218336769',1
'204325692454866945',1
'357992254377435136',0
'953999277210132480',0
'352519304094298112',1
'954998634709487616',0
'367679072190869504',1
'305252660725026817',1
'955484400090726400',1
'955777701377437696',1
'953018535361597440',0
'955917359700684801',0
'955888233426059265',0
'353155099687792640',1
'951000885471186944',0
'955528001906663424',0
'954871895941369857',0
'234285616043524096',1
'248369142015602688',1
'270269756148445184',1
'267240071600676864',0
'955340282924617728',0
'953898596092461056',0
'315666173108842497',1
'952520658696761344',0
'953992922244042752',0
'254671826666528769',1
'311553381195984896',1
'351468012043382786',0
'345969042001113089',1
'370120016915476480',1
'955712593695567872',0
'948460721716776960',1
'953239121627099136',0
'955771035718246400',0
'333979248404623361',1
'367611796988776448',0
'351601873301680128',1
'339152010584653824',1
'952961180775174145',0
'955945297083097088',0
'953968384256954368',0
'950308574953181184',0
'312302719467671552',1
'955908371101749249',0
'296003812911616001',1
'953887840735256576',0
'188699679347838976',1
'955440961601048577',0
'949262010654568448',0
'954325707416580096',0
'955846024773369856',1
'358928954473725954',1
'955883814940749825',1
'954946904697266181',0
'335497735530749952',1
'953829254361468929',0
'343593636082118657',1
'205805494231764992',1
'953995526567014405',0
'200741017606029312',1
'190231104115064832',1
'955903459374575616',0
'208840842079772672',1
'153570484309602305',1
'955411506115629057',0
'253795477542281216',1
'239470560600543232',1
'350036015513235456',1
'304727773396729858',1
'319701343302463488',1
'315930517772062721',1
'341677796411727872',1
'955405099823697921',0
'370572758817583104',1
'321954751120023552',1
'953913969231712257',0
'241659869822865410',1
'954063842815836160',0
'955829911972753408',0
'953967848447205376',0
'955427974874042369',1
'954707584249946115',0
'953971325818867713',0
'955924182289743873',1
'953684997575204864',0
'333635219104092160',1
'955932593836445696',0
'953972271609196545',0
'366849274547417089',0
'241659143100981248',1
'953971536251285504',0
'360189431354888192',1
'952549374491537408',0
'954326522604720128',0
'338352493186666496',1
'303849853929267201',1
'953994582919958528',1
'948574703811260416',0
'954747852886077440',0
'236298706905870336',1
'950733584234577921',0
'324265649268461569',1
'953990967962554369',0
'950719974552801280',1
'954931311529156608',0
'953973935229546496',0
'372455114831056896',1
'370221208698372096',1
'953967677638365184',0
'308305855181357056',1
'953813810887970816',1
'243388256895516673',1
'357979407136206848',1
'341535936930254849',1
'352522551995543552',1
'955644329506365441',1
'335113150007500800',1
'357369008812605441',1
'273505690075672576',1
'955768974393913344',0
'278039104732684289',0
'953930402296721409',1
'950795228415496192',1
'352190289676484608',1
'297023466975137792',1
'950643587561283585',1
'951705217309044736',0
'208855127497519104',1
'955938521763713024',0
'955905530136064002',0
'955904628352278528',0
'242471171684188160',1
'368136417316048896',0
'950822393961963525',1
'202706153434656769',1
'955395410805362688',0
'955882945176272897',0
'238712699968684032',1
'955946344295878656',1
'359413609903820800',1
'284768332727611392',1
'955767963914833920',0
'285151324520210432',1
'270854537785524224',0
'953319514548076544',0
'955929046323531778',0
'364900476321402882',1
'363294035487625216',0
'953922385933201408',1
'955501659098107904',0
'296029511873609728',1
'953766784963940352',0
'216340922454122496',1
'376195626205474817',0
'955912936274518016',0
'956031504861286400',0
'375965879306973185',1
'360692022773952512',1
'186714614862585857',0
'953980159878627328',1
'194917371096477696',0
'948550311135850499',1
'305816236556701696',1
'955419126373199872',0
'272766588271353857',1
'954669800151687168',0
'352560934662848512',1
'953983893421600768',0
'953703787411144704',1
'955387714416750592',0
'349975524216553473',1
'219082749179469824',1
'955417098943188992',0
'217550465251028992',1
'234028061501308929',1
'276825101255704576',1
'953989249782763520',0
'351144790336868352',1
'305805480553480192',1
'955406014815375360',0
'214546522061291521',0
'304305293339291648',1
'952576572350967808',1
'344008514596913153',1
'952231302631215104',0
'321285479125368832',1
'955178141399552002',0
'143454342643597313',1
'313739270198292480',1
'364417645938237440',1
'955877806138888192',1
'376319859685998593',0
'955910278788669442',0
'274185419611074561',1
'954851454979846146',1
'953975341067972608',0
'951779063307304961',0
'953991972066390017',0
'217632797144252416',1
'331747822942699522',1
'955655732728393729',0
'955991793761472512',0
'955420538733842432',0
'353444704806912002',1
'194547171515834368',1
'287860181457588224',0
'315920365182390272',1
'947189234418552832',0
'953960146606219264',0
'210841534361387010',0
'955413664227618816',0
'954422285049454593',0
'955582314456797185',0
'134953905648959488',1
'209209880454774784',1
'208873294185771008',1
'949337410609041409',1
'953977942824112129',0
'955884909196955650',0
'954468526798131202',0
'296002724703657985',1
'955707180845498368',0
'306699424795615232',1
'955408302611066880',0
'953866026906726400',0
'165596809870311424',1
'947030659796815872',0
'372426163203108864',1
'329953958091190272',1
'216886068006490112',1
'952285907079581696',0
'953257330891685888',0
'202705730137104384',1
'953600477165506566',1
'293428268638539776',1
'953742100541173760',0
'345990670588211200',1
'954479610892206081',0
'952474007890284544',0
'945762032963543041',0
'953756330363416578',0
'953872195498934272',1
'338036876122419202',1
'955884599644708865',0
'351732344207577090',1
'955329506150989825',0
'955895193877786624',0
'345380402648711169',0
'352190495117684737',1
'272449529297649664',1
'955407873940578305',0
'319570061083963392',1
'949530006861971457',0
'953922413485371392',0
'220192124078014464',1
'340918766508576768',1
'955382397041889280',0
'946624566515982336',1
'322123168984731649',1
'953013622346801152',0
'346287911009918976',1
'953953808354299904',0
'953995333897457666',0
'214626265892790272',1
'253891156868464641',0
'955930579215769601',0
'955447002908774401',0
'297125112027701248',1
'954519121349238785',0
'301505409095704576',1
'954440497518477312',0
'949662394191663105',0
'293334067678683137',0
'955584586754478080',0
'950491889928687616',0
'955896158538395649',0
'954850203772899331',0
'214396600146067457',0
'953911983119757312',0
'324658091406794752',1
'955732130600050689',0
'351885113455415297',1
'273915031199043584',0
'954119946010877952',1
'953785510815780865',0
'954050773159235585',0
'953769070419210240',1
'955708563011309568',0
'956072773004222464',0
'272766401691918337',1
'955894489150734336',0
'955894040079323138',0
'319112415868510208',1
'953969729311518720',1
'953740659596386307',0
'297088866752532482',1
'955201462279208961',0
'951800513691115521',0
'231083712677281793',1
'323870452852334593',1
'369145247273476096',1
'948790851160952833',0
'369408181060898817',0
'282244855273488384',0
'308722425166721024',1
'951729963958525952',1
'953989862910255104',0
'954357447791202304',0
'950734775261843457',0
'365892686131101696',1
'273543847986995200',0
'318319659503996928',1
'360790271149084673',0
'951149491947802624',0
'955843990892331008',0
'361110061734567936',1
'307826278185193473',1
'345988291369259008',1
'952681886014259200',0
'215220428065615872',1
'189430736514846721',1
'272368169706991618',1
'360858031195557888',1
'953174988533661696',0
'955894686895525889',0
'361607813090385920',1
'341588657041448961',1
'299170739414790145',0
'370161738819203073',1
'261204244827357186',1
'287314910780719105',1
'364900817943269376',1
'370565445608148992',1
'949194014951202818',0
'955477071798652929',0
'953970913434918912',0
'353288194621583360',1
'283282750948114434',0
'359783013422338049',1
'954672989601239042',0
'272237992565952512',1
'370651704804397057',1
'346840231502303232',1
'953669417531068416',0
'953984158010888193',0
